update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
14,28672,3389.020984472721,8,-0.9375,0.24206145913796356,-1.0,0.0,517.6875,265.27431998546336,173.0,1024.0,0.9577676132321358,-0.18245986476540565,-0.031357395462691784,0.0016578399736317806,0.03290951548250483,-0.9375,0.24206145913796356,-1.0,0.0
15,30720,3268.688877430844,9,-0.8125,0.3903123748998999,-1.0,0.0,643.75,272.02378112951817,203.0,1024.0,0.9538173675537109,-0.15916145592927933,-0.024499939754605293,0.0028335886454442516,0.039927214186115965,-0.8125,0.3903123748998999,-1.0,0.0
16,32768,3317.451896388121,10,-0.6875,0.46351240544347894,-1.0,0.0,710.25,286.79162731851153,203.0,1024.0,0.9720079675316811,-0.12755130045115948,-0.02690982073545456,0.00024427868629572913,0.025369686509875904,-0.6875,0.46351240544347894,-1.0,0.0
17,34816,3358.650974074849,10,-0.5625,0.49607837082461076,-1.0,0.0,758.9375,310.2912882981893,127.0,1024.0,0.9951381385326385,-0.12153302691876888,-0.00996682405093452,0.005981146576232277,0.039933677786149036,-0.5625,0.49607837082461076,-1.0,0.0
18,36864,3407.122324952304,11,-0.5,0.5,-1.0,0.0,777.4375,313.74750372512926,127.0,1024.0,1.010870024561882,-0.11635211016982794,-0.013504049449693412,0.004421751917107031,0.028020243146391732,-0.5,0.5,-1.0,0.0
19,38912,3328.2310112126206,11,-0.5,0.5,-1.0,0.0,726.0,352.9369632101461,127.0,1024.0,0.9871850088238716,-0.12975825183093548,-0.0027257030160399154,0.008829259313642979,0.0411813826312053,-0.5,0.5,-1.0,0.0
20,40960,3481.3426947986154,12,-0.5625,0.49607837082461076,-1.0,0.0,670.3125,376.8160557138589,82.0,1024.0,1.0032407641410828,-0.10592730063945055,-0.01583535084500909,0.0042592904646880925,0.022575036926501774,-0.5625,0.49607837082461076,-1.0,0.0
21,43008,3206.723865001497,13,-0.5625,0.49607837082461076,-1.0,0.0,649.8125,406.118704744992,4.0,1024.0,1.0127558559179306,-0.08844329137355089,-0.014074810547754169,0.0024226357691077283,0.017771216668279764,-0.5625,0.49607837082461076,-1.0,0.0
22,45056,3372.5867434737593,13,-0.6875,0.46351240544347894,-1.0,0.0,484.25,405.0121140163588,4.0,1024.0,1.0428749024868011,-0.09672886319458485,0.005051749263657257,0.010798402625368908,0.03069061877674635,-0.6875,0.46351240544347894,-1.0,0.0
23,47104,3385.8884209223484,14,-0.875,0.33071891388307384,-1.0,0.0,360.6875,353.06970252876414,8.0,1024.0,1.0097182542085648,-0.1604607254266739,0.0442391000688076,0.030859896214678884,0.08268613773732728,-0.875,0.33071891388307384,-1.0,0.0
